"date","phenocam","doy","rcc","gcc","bcc","brt","night.filtered","spline.filtered","max.filtered","year","soil_sensor","sm5cm_daily_mean","sm30cm_daily_mean","sm5cm_daily_min","sm30cm_daily_min","sm5cm_daily_10th","sm30cm_daily_10th","sm5cm_daily_25th","sm30cm_daily_25th","sm5cm_3day90th","sm30cm_3day90th","sm5cm_3day10th","sm30cm_3day10th","sm5cm_3day25th","sm30cm_3day25th","stemp5_daily_mean","stemp30_daily_mean","airtemp_daily_mean","airtemp_daily_min","snowdepth_daily_mean","stemp5_3day90th","stemp30_3day90th","snowdepth_3day90th","air_3day90th"
"2018-08-06",11,218,0.389693068738658,0.410524858006691,0.199736058893389,315.315563317674,0.410524858006691,0.410524858006691,0.413032207192342,2018,"b",0.186659722222222,-0.00711805555555556,0.145,-0.008,0.1483,-0.008,0.16875,-0.007,0.2279,-0.006,0.1241,-0.009,0.141,-0.008,12.7134027777778,11.0330555555556,10.0590347222222,1,3787.92361111111,18.71,12.3,3799,13.972
"2018-09-11",16,254,0.405159739972673,0.354088168788687,0.24039385265437,340.827577191867,0.354088168788687,0.354088168788687,0.354451701293387,2018,"b",0.0971041666666667,0.0461875,0.096,0.042,0.096,0.042,0.097,0.043,0.098,0.052,0.096,0.038,0.097,0.042,8.77381944444445,10.4254930555556,11.3336805555556,1,3273,9.26,14.76,3296,15.379
"2018-07-06",9,187,0.365130684594567,0.395839539490669,0.238787365707791,331.552706681166,0.395839539490669,0.395839539490669,0.398260719303623,2018,"b",0.115159722222222,0.112861111111111,0.113,0.109,0.114,0.11,0.115,0.11,0.117,0.117,0.114,0.108,0.115,0.11,10.1916805555556,8.20152777777778,11.7153958333333,1,2553.03472222222,14.675,8.54,2563,15.235
"2018-09-21",16,264,0.401554310422356,0.350250460464074,0.24819522911357,354.662700905661,0.350250460464074,0.350250460464074,0.351055959582243,2018,"b",0.0857152777777778,0.0267291666666667,0.085,0.021,0.085,0.022,0.085,0.022,0.089,0.035,0.085,0.022,0.085,0.023,9.70069444444444,9.36031944444444,6.44405555555556,1,3283.63194444444,10.829,14.386,3295,11.718
"2018-07-31",8,212,0.375120057228915,0.399322705752331,0.225365847260694,309.738315682668,0.399322705752331,0.399322705752331,0.402118498415035,2018,"b",0.144652777777778,0.151326388888889,0.123,0.142,0.127,0.143,0.146,0.14875,0.172,0.158,0.116,0.142,0.12175,0.144,9.75811111111111,7.92301388888889,7.78093055555556,1,2431.18055555556,12,8.25,2473,12.445
"2018-11-14",16,318,0.295238607656453,0.328472343797202,0.376654374651893,604.894155542635,0.328472343797202,0.328472343797202,0.328998137779687,2018,"b",0.174222222222222,0.109465277777778,0.173,0.108,0.174,0.108,0.174,0.108,0.175,0.111,0.172,0.1,0.173,0.108,0.521756944444444,-0.750465277777778,-3.30363888888889,-7.074,3108.67361111111,0.6049,-0.686,3136,-0.859499999999996
"2018-09-11",20,254,0.409905829997982,0.356122204441629,0.234466140208846,476.459901703646,0.356122204441629,0.356122204441629,0.359094205382547,2018,"b",0.114673611111111,0.1143125,0.111,0.114,0.112,0.114,0.112,0.114,0.119,0.115,0.104,0.114,0.111,0.114,9.95421527777778,8.0834375,11.4179166666667,1,2009.57638888889,15.258,8.49,3432,15.619
"2018-07-07",20,188,0.349193830916968,0.411321245806157,0.238105005642143,344.723617584788,0.411321245806157,0.411321245806157,0.413220394662081,2018,"b",0.178631944444444,0.2115,0.173,0.21,0.174,0.211,0.178,0.211,0.187,0.215,0.174,0.209,0.175,0.211,9.63382638888889,7.69107638888889,12.8609722222222,1,3404.42361111111,12.27,8.21,3420.9,16.718
"2018-08-01",20,213,0.376867759884907,0.401992846464867,0.221730931536224,362.655468219161,0.401992846464867,0.401992846464867,0.403754862081223,2018,"b",0.176298611111111,0.186708333333333,0.168,0.185,0.172,0.185,0.176,0.186,0.193,0.191,0.162,0.183,0.164,0.184,11.4149305555556,9.79520833333333,10.7025416666667,1,3422.51388888889,16.501,10.03,3432,15.059
"2018-07-15",16,196,0.355508408022386,0.398349510837754,0.246611100190021,326.530105898519,0.398349510837754,0.398349510837754,0.405576720768713,2018,"b",0.227486111111111,0.0464444444444444,0.227,0.044,0.227,0.044,0.227,0.044,0.233,0.055,0.226,0.043,0.227,0.044,8.84361111111111,11.2447916666667,10.3316458333333,1,3263.19444444444,8.98,14.333,3287,15.52
"2018-10-29",16,302,0.297175139970371,0.330223975522338,0.372566178752571,507.198679553764,0.330223975522338,0.330223975522338,0.33090260786122,2018,"b",0.102194444444444,0.260895833333333,0.102,0.255,0.102,0.2553,0.102,0.256,0.103,0.27,0.1,0.23,0.101,0.233,1.88375694444444,1.78854861111111,4.21425694444444,1,3276.15972222222,2.1977,2.816,3292,5.8457
"2018-08-26",15,238,0.395366428984579,0.405459395890733,0.198519086419157,319.86451736834,0.405459395890733,0.405459395890733,0.41077538332578,2018,"a",0.728930555555556,0.1954375,0.728,0.19,0.729,0.19,0.729,0.193,0.729,0.2,0.728,0.191,0.729,0.192,14.1924305555556,23.5525,11.2324305555556,1,3423.36111111111,18.246,24.439,3431,14.189
