"phenocam","rcc","gcc","bcc","brt","night.filtered","spline.filtered","max.filtered","date","doy","year"
15,0.289394312223871,0.340870567667787,0.369606336617678,651.749079417958,0.340870567667787,0.340870567667787,0.344510992206568,"2017-10-03",276,2017
16,0.262689587926682,0.32389008961133,0.413420322461988,353.106626769383,0.32389008961133,0.32389008961133,0.330995598614296,"2017-11-05",309,2017
14,0.367341443004882,0.391771462711917,0.240887094283201,319.658552878666,0.391771462711917,0.391771462711917,0.39587198646777,"2017-08-10",222,2017
19,0.295796922898299,0.344076375518556,0.360126701583146,445.591714293975,0.344076375518556,0.344076375518556,0.345986126906728,"2017-06-14",165,2017
8,0.263685194940585,0.334723606005508,0.401591199053907,496.500149523091,0.334723606005508,0.334723606005508,0.337545102151236,"2017-11-07",311,2017
15,0.386266233385514,0.36942047122347,0.244276318940716,320.831508417546,0.36942047122347,0.36942047122347,0.370346162532237,"2017-10-19",292,2017
12,0.368039093693346,0.382653383531755,0.250747744895319,279.857905202472,0.382653383531755,0.382653383531755,0.387842558916459,"2017-07-01",182,2017
19,0.339484031996384,0.403884398461597,0.256631569542019,289.501215097208,0.403884398461597,0.403884398461597,0.412824744328551,"2017-08-28",240,2017
16,0.351704932966363,0.354852740098773,0.293442326934864,282.304752212247,0.354852740098773,0.354852740098773,0.357776477904239,"2017-06-19",170,2017
15,0.366852353417456,0.442128530093336,0.191110087157308,277.705810669281,0.442128530093336,0.442128530093336,0.446568837898616,"2017-08-23",235,2017
20,0.338054538791237,0.412353397025295,0.249592064183467,296.451132705035,0.412353397025295,0.412353397025295,0.419075400019534,"2017-06-26",177,2017
10,0.342688266426634,0.394987587545197,0.262324146028168,302.606988756401,0.394987587545197,0.394987587545197,0.398760214696023,"2017-08-01",213,2017
9,0.399805254302684,0.369416827704015,0.230731994395201,330.83553731071,0.369416827704015,0.369416827704015,0.370896335805534,"2017-08-31",243,2017
15,0.322051190975027,0.427387069979143,0.25039695524972,278.85632826945,0.427387069979143,0.427387069979143,0.434677054773014,"2017-06-29",180,2017
6,0.438864630926078,0.350862920320308,0.208525250989324,302.811821680369,0.350862920320308,0.350862920320308,0.353357751632434,"2017-09-05",248,2017
13,0.406502299797308,0.417422460441432,0.176026606862472,310.286622728198,0.417422460441432,0.417422460441432,0.419869122507592,"2017-09-11",254,2017
20,0.400325786554604,0.410295358200711,0.188771852514898,335.989926096489,0.410295358200711,0.410295358200711,0.411516421911647,"2017-08-20",232,2017
19,0.348293314746995,0.349274811338149,0.303552357390386,351.273891911353,0.349274811338149,0.349274811338149,0.352571114916827,"2017-11-03",307,2017
14,0.39714583293247,0.384271476345598,0.218226358374292,316.319614700251,0.384271476345598,0.384271476345598,0.385634426928168,"2017-09-05",248,2017
21,0.327703815421729,0.388367199185821,0.282214614190828,365.178415370775,0.388367199185821,0.388367199185821,0.399039057129143,"2017-06-20",171,2017
21,0.321077672640657,0.396199746628066,0.283626257897965,352.466150677426,0.396199746628066,0.396199746628066,0.402339200009547,"2017-06-23",174,2017
18,0.308965512196111,0.338962514832863,0.352071972971026,327.312357469098,0.338962514832863,0.338962514832863,0.360734601923739,"2017-09-16",259,2017
17,0.303223375799584,0.422204701364442,0.274582143743114,280.426296782666,0.422204701364442,0.422204701364442,0.432019731013924,"2017-08-31",243,2017
6,0.362610801327058,0.404211820215734,0.234000295524289,301.589015309964,0.404211820215734,0.404211820215734,0.410831312478644,"2017-07-08",189,2017
16,0.325070302780352,0.396347925148194,0.277677628736209,278.325185504644,0.396347925148194,0.396347925148194,0.398351240190243,"2017-07-07",188,2017
12,0.400764742339052,0.366789852454638,0.231400710309655,328.25807234871,0.366789852454638,0.366789852454638,0.372479963222767,"2017-09-10",253,2017
17,0.285689742877697,0.451884056919571,0.261999887255734,273.021932925905,0.451884056919571,0.451884056919571,0.457447883647985,"2017-07-14",195,2017
9,0.421246734122297,0.349817407385224,0.22842465162143,350.704634190841,0.349817407385224,0.349817407385224,0.350828457311314,"2017-09-19",262,2017
16,0.371831338056372,0.372734157181446,0.255434504762182,267.289704787674,0.372734157181446,0.372734157181446,0.376854170829427,"2017-09-22",265,2017
12,0.368442585267858,0.369849223031404,0.261935293765825,304.962761763386,0.369849223031404,0.369849223031404,0.372991415808133,"2017-06-29",180,2017
13,0.350995505212918,0.465193483115996,0.184101393046953,286.35236587869,0.465193483115996,0.465193483115996,0.467863673332593,"2017-08-19",231,2017
19,0.33676890418251,0.424965000896526,0.237684462611655,287.404952396192,0.424965000896526,0.424965000896526,0.428763728576251,"2017-08-17",229,2017
12,0.352489304384216,0.428940291942408,0.217328158082869,280.968703524647,0.428940291942408,0.428940291942408,0.432354238039982,"2017-07-24",205,2017
14,0.353425017969453,0.384872678297178,0.261768513368661,373.624558234509,0.384872678297178,0.384872678297178,0.388265535671295,"2017-06-09",160,2017
12,0.291397704407615,0.306885966067047,0.401716329525338,411.901328084012,0.306885966067047,0.306885966067047,0.31448083461129,"2017-11-05",309,2017
10,0.337566644820266,0.383209328472262,0.279619924102295,318.102106981296,0.383209328472262,0.383209328472262,0.384295792395035,"2017-07-05",186,2017
18,0.367249418980824,0.358853252744856,0.274184335074122,302.417140438851,0.358853252744856,0.358853252744856,0.361102660464103,"2017-09-19",262,2017
13,0.32719219424669,0.479544786665943,0.193087141672562,279.266545128589,0.479544786665943,0.479544786665943,0.482387716726894,"2017-08-10",222,2017
11,0.35435707903458,0.443540848797558,0.201794070610273,284.855569175722,0.443540848797558,0.443540848797558,0.446280026763873,"2017-08-15",227,2017
11,0.284733846830727,0.336234284713658,0.379524444276415,625.12220610463,0.336234284713658,0.336234284713658,0.337400503144407,"2017-10-10",283,2017
6,0.298413621875312,0.325091751169629,0.376494626955059,586.68205015097,0.325091751169629,0.325091751169629,0.32737480811766,"2017-10-06",279,2017
21,0.386059854480458,0.377112949653476,0.236863892206809,321.26734119539,0.377112949653476,0.377112949653476,0.379264412179157,"2017-09-08",251,2017
6,0.310207553386961,0.333838103964761,0.355935649146649,593.266768216625,0.333838103964761,0.333838103964761,0.346412857891628,"2017-06-26",177,2017
6,0.398089329899577,0.384799658737851,0.217040817527398,305.587669128328,0.384799658737851,0.384799658737851,0.388635865702591,"2017-08-24",236,2017
9,0.36796278144271,0.394854890184719,0.237098239698185,320.954493705528,0.394854890184719,0.394854890184719,0.396377865472671,"2017-07-05",186,2017
10,0.355127748940917,0.384535873838985,0.260025513748589,311.983373318533,0.384535873838985,0.384535873838985,0.387744378765421,"2017-08-26",238,2017
17,0.262419915889412,0.352663812641265,0.384916271469323,331.734756174554,0.352663812641265,0.352663812641265,0.353106874696271,"2017-10-06",279,2017
9,0.381776314331607,0.394197156115347,0.224381859386836,329.07212187557,0.394197156115347,0.394197156115347,0.396980077270399,"2017-07-31",212,2017
15,0.356910252938749,0.445799939036705,0.196390896962834,275.563902227966,0.445799939036705,0.445799939036705,0.451027629116549,"2017-08-14",226,2017
21,0.327479469028487,0.400671946449033,0.272179155671707,350.640888060661,0.400671946449033,0.400671946449033,0.401598118984037,"2017-06-22",173,2017
8,0.338519100584523,0.428469867098037,0.229873409168451,295.835576759244,0.428469867098037,0.428469867098037,0.434843329963524,"2017-07-17",198,2017
12,0.354802173861378,0.421796408215588,0.223092005038097,285.269660022633,0.421796408215588,0.421796408215588,0.424534007242051,"2017-08-02",214,2017
19,0.30332119317459,0.35869080427559,0.337656465649882,341.808327389959,0.35869080427559,0.35869080427559,0.364113647281285,"2017-06-24",175,2017
18,0.372233442603506,0.368010869280357,0.259318569736371,296.030321952154,0.368010869280357,0.368010869280357,0.368459456231511,"2017-09-07",250,2017
17,0.272120175202532,0.351324022914036,0.37656167507855,289.303370751048,0.351324022914036,0.351324022914036,0.35644122204335,"2017-10-29",302,2017
21,0.328945776949271,0.406085028178393,0.26604863597467,312.686049316537,0.406085028178393,0.406085028178393,0.410327286628902,"2017-07-07",188,2017
21,0.386550803660854,0.376459119497799,0.236762350432343,323.903712141517,0.376459119497799,0.376459119497799,0.378327871749437,"2017-09-09",252,2017
8,0.265387601770641,0.33814601064784,0.396564965424527,433.478988528449,0.33814601064784,0.33814601064784,0.340527466571977,"2017-10-31",304,2017
11,0.36816592731044,0.353126608629805,0.278755213955332,307.011747945718,0.353126608629805,0.353126608629805,0.363808317793665,"2017-06-10",161,2017
21,0.3782108119887,0.398511223157369,0.223401894487962,301.948365049585,0.398511223157369,0.398511223157369,0.399096020556419,"2017-08-23",235,2017
16,0.349600028450276,0.367561830076615,0.282946545108868,324.753146006465,0.367561830076615,0.367561830076615,0.372681707758459,"2017-07-01",182,2017
19,0.278775251489799,0.335211914560042,0.385231546330338,419.991499319946,0.335211914560042,0.335211914560042,0.357109958788013,"2017-10-27",300,2017
10,0.328100572186896,0.394524026876832,0.277423868759235,307.456810125528,0.394524026876832,0.394524026876832,0.395363594134643,"2017-06-22",173,2017
21,0.336884849572391,0.354769205842694,0.308345944584915,409.810621689811,0.354769205842694,0.354769205842694,0.360944809416108,"2017-06-04",155,2017
11,0.286220397623265,0.329110713796416,0.384539366418701,492.032232308508,0.329110713796416,0.329110713796416,0.344869086637656,"2017-10-07",280,2017
8,0.274716752004223,0.338836564373282,0.385844698276504,553.646209241918,0.338836564373282,0.338836564373282,0.341078525685251,"2017-10-15",288,2017
14,0.342069713510729,0.405892456297184,0.252517785558916,311.95508054615,0.405892456297184,0.405892456297184,0.406772249674825,"2017-07-12",193,2017
6,0.437450732176685,0.339047669167216,0.223023735015865,316.834286561761,0.339047669167216,0.339047669167216,0.339557595870024,"2017-09-12",255,2017
15,0.352052793914147,0.452145502168067,0.195257700188725,282.375175945837,0.452145502168067,0.452145502168067,0.460898270390166,"2017-08-06",218,2017
8,0.334793877836675,0.424889184346125,0.237255269713227,305.246360155921,0.424889184346125,0.424889184346125,0.431301257126711,"2017-07-09",190,2017
15,0.271832883979888,0.340176417928045,0.387793365568329,472.493893426032,0.340176417928045,0.340176417928045,0.346024708149437,"2017-09-25",268,2017
16,0.328733365345505,0.407317393768686,0.260723617255228,264.454490807477,0.407317393768686,0.407317393768686,0.413039078045702,"2017-07-27",208,2017
9,0.399203279981228,0.332529690348373,0.268370799183797,360.961642036125,0.332529690348373,0.332529690348373,0.333309490492266,"2017-11-02",306,2017
6,0.433030845057703,0.335283319656503,0.230560051931805,311.357875162569,0.335283319656503,0.335283319656503,0.336582342657345,"2017-09-15",258,2017
21,0.386903790878424,0.381503447626714,0.231400405751932,318.350522648084,0.381503447626714,0.381503447626714,0.382732610416974,"2017-09-04",247,2017
15,0.344524176342184,0.453358589941098,0.201335912246229,274.915944778076,0.453358589941098,0.453358589941098,0.458565842163693,"2017-08-09",221,2017
10,0.327356555581475,0.382614758192022,0.291105383577079,319.361951934935,0.382614758192022,0.382614758192022,0.386067023817815,"2017-06-13",164,2017
21,0.288574494541996,0.334111927375514,0.377307937792496,359.003524524256,0.334111927375514,0.334775973471263,0.351594903400323,"2017-10-21",294,2017
10,0.358011972763714,0.367585377832162,0.273523103469469,323.327571287046,0.367585377832162,0.367585377832162,0.369691935196046,"2017-09-18",261,2017
8,0.32714581020289,0.415370063942141,0.25790209707249,315.691842037548,0.415370063942141,0.415370063942141,0.418418711650951,"2017-06-28",179,2017
10,0.352963434788844,0.383977973248243,0.262322407054612,305.404863572886,0.383977973248243,0.383977973248243,0.385283215270936,"2017-08-31",243,2017
20,0.358220925224099,0.425319329732147,0.213612976992404,337.864903874643,0.425319329732147,0.425319329732147,0.42925118929354,"2017-07-27",208,2017
21,0.350915829671441,0.349978876901364,0.299105293427194,337.292736531761,0.349978876901364,0.349978876901364,0.351795147888169,"2017-10-18",291,2017
21,0.350922109783244,0.351422172729834,0.296930712800398,328.109514875369,0.351422172729834,0.351422172729834,0.353600529597833,"2017-10-26",299,2017
11,0.327997974399536,0.45000973512113,0.217420511289124,292.574847601378,0.45000973512113,0.45000973512113,0.455475229192928,"2017-07-22",203,2017
9,0.401257042081941,0.375064190732318,0.22382389321833,324.926341908411,0.375064190732318,0.375064190732318,0.376919526688105,"2017-08-24",236,2017
17,0.285910632611186,0.452444677038675,0.260924620927108,249.469480781858,0.452444677038675,0.452444677038675,0.466754348377426,"2017-07-11",192,2017
15,0.345948299334507,0.435035898105631,0.218184713410441,276.767139167122,0.435035898105631,0.435035898105631,0.441395507679988,"2017-07-15",196,2017
10,0.345249929051582,0.385764928583529,0.269728891734158,317.420653250737,0.385764928583529,0.385764928583529,0.388926468618363,"2017-07-17",198,2017
11,0.322954055523609,0.460939648838161,0.215108808976075,218.486778082822,0.460939648838161,0.460939648838161,0.466075244329231,"2017-06-28",179,2017
19,0.291238038297487,0.338819804068443,0.369899012427528,620.971612729018,0.338819804068443,0.338819804068443,0.339419831499897,"2017-10-05",278,2017
6,0.291434209517435,0.324475631554998,0.384090158927568,496.092454918126,0.324475631554998,0.324475631554998,0.327824421796873,"2017-10-19",292,2017
13,0.270858849405272,0.338365035777657,0.391090646150152,571.206866612682,0.338365035777657,0.338365035777657,0.341332797670443,"2017-10-02",275,2017
16,0.314540595522077,0.337324593508306,0.347413627644509,360.135536545596,0.337324593508306,0.337324593508306,0.343983526350583,"2017-10-25",298,2017
20,0.398340557692079,0.402508408692285,0.198970420130344,328.656234391799,0.402508408692285,0.402508408692285,0.405774941965069,"2017-08-25",237,2017
17,0.311545020152085,0.415993990016211,0.272568213658905,312.72936252396,0.415993990016211,0.415993990016211,0.421095000452396,"2017-06-17",168,2017
8,0.254127104678655,0.334553804423563,0.411319090897783,370.18194526064,0.334553804423563,0.334553804423563,0.338145174736322,"2017-09-27",270,2017
8,0.385768672125352,0.387358522649478,0.226822789844006,328.23933430929,0.387358522649478,0.387358522649478,0.389324540433982,"2017-09-01",244,2017
7,0.269792160625364,0.339271165332396,0.39093667404224,378.650763137821,0.339271165332396,0.339271165332396,0.342715437382843,"2017-09-27",270,2017
16,0.321128340078932,0.402096972419821,0.276555869613787,265.147338835456,0.402096972419821,0.402096972419821,0.406843522792558,"2017-08-06",218,2017
6,0.379229759515871,0.40466755215265,0.216262065107101,295.340234098705,0.40466755215265,0.40466755215265,0.407673207949136,"2017-08-17",229,2017
7,0.353895636653249,0.390781524399881,0.255554280645915,396.7977642307,0.390781524399881,0.390781524399881,0.397119206164452,"2017-06-23",174,2017
15,0.385348519923036,0.431198470440185,0.183453009636778,291.506102395834,0.431198470440185,0.431198470440185,0.435807005911182,"2017-09-03",246,2017
17,0.29671397038613,0.357327096670986,0.345958932942883,308.015016541239,0.357327096670986,0.357327096670986,0.360788580629964,"2017-10-25",298,2017
7,0.393881876883825,0.371314140015951,0.233892365071842,338.363873035116,0.371314140015951,0.371314140015951,0.373708763019068,"2017-10-26",299,2017
10,0.355560676016419,0.380667156017082,0.263740266403002,310.401761735954,0.380667156017082,0.380667156017082,0.383461931124418,"2017-09-02",245,2017
14,0.314210282686967,0.348808567472845,0.336808884690623,382.808264427191,0.348808567472845,0.348808567472845,0.370094053861221,"2017-10-12",285,2017
17,0.279641504622426,0.347950964695439,0.371441984034961,357.332608338805,0.347950964695439,0.347950964695439,0.35486331848079,"2017-10-17",290,2017
7,0.326742837320741,0.462591750247809,0.205989622400084,301.223223772033,0.462591750247809,0.462685168029082,0.483340359282681,"2017-07-19",200,2017
15,0.282488964435093,0.344414574975832,0.372490304551346,399.874733527942,0.344414574975832,0.344414574975832,0.368181087502888,"2017-10-27",300,2017
15,0.344673248988016,0.434458744573466,0.220266999679559,277.670853620492,0.434458744573466,0.434458744573466,0.439972187322647,"2017-07-14",195,2017
13,0.34751679677635,0.402103470530187,0.249999406428912,293.019901301984,0.402103470530187,0.402103470530187,0.412740456218181,"2017-06-20",171,2017
12,0.354537200377963,0.407136700574108,0.241058774685135,291.651940528892,0.407136700574108,0.407136700574108,0.417140770150655,"2017-08-07",219,2017
19,0.31840642579111,0.442691596598102,0.235064572197903,261.383640691255,0.442691596598102,0.442691596598102,0.449801762261757,"2017-07-23",204,2017
12,0.320005424504056,0.314396422740517,0.365598152755428,436.89614669193,0.314396422740517,0.329931992820591,0.363695673834625,"2017-09-16",259,2017
15,0.296486348317194,0.343929648339965,0.359479119742768,649.262715233772,0.343929648339965,0.343929648339965,0.345887241317758,"2017-06-10",161,2017
7,0.332836568937127,0.47925562374725,0.187907807315623,284.469232707658,0.47925562374725,0.47925562374725,0.485694662241157,"2017-07-24",205,2017
15,0.339975726136033,0.459851599210908,0.199557066477058,300.894554592418,0.459851599210908,0.459851599210908,0.460894332804616,"2017-08-07",219,2017
6,0.292115299573902,0.323671205162227,0.383972917542656,508.347771194755,0.323671205162227,0.32490486992047,0.326935618764871,"2017-10-17",290,2017
17,0.265295438202712,0.350903147038893,0.383707519946861,256.810823778979,0.350903147038893,0.350903147038893,0.356307206490046,"2017-10-22",295,2017
17,0.266332085843616,0.352010009435262,0.380962359175382,554.531595661397,0.352010009435262,0.352010009435262,0.352266053704688,"2017-11-10",314,2017
14,0.347350590725818,0.401505227722403,0.250926064523183,357.583860091144,0.401505227722403,0.401505227722403,0.405524591905136,"2017-06-18",169,2017
11,0.29040725661304,0.334555638105318,0.375037105281642,420.257918689824,0.334555638105318,0.335205908245846,0.360751027659091,"2017-10-21",294,2017
9,0.323565474042054,0.318478568126305,0.357683257819845,406.512935595694,0.318478568126305,0.318478568126305,0.334518021100839,"2017-10-27",300,2017
16,0.325574634583295,0.406347138731741,0.267935329790978,273.26205041709,0.406347138731741,0.406347138731741,0.407073477677688,"2017-07-20",201,2017
16,0.268481483711917,0.325801621112931,0.405896275885752,444.523944277713,0.325801621112931,0.325801621112931,0.32812876532799,"2017-11-07",311,2017
10,0.33670503562439,0.382493085670665,0.281466109446228,326.803481696327,0.382493085670665,0.382493085670665,0.384635124231941,"2017-07-04",185,2017
21,0.360540532263309,0.405434768325891,0.233908311344804,306.325824175824,0.405434768325891,0.405434768325891,0.408695943479838,"2017-08-15",227,2017
6,0.412284455105014,0.357815205056006,0.228420646693718,301.208323509503,0.357815205056006,0.357815205056006,0.360349152801784,"2017-08-30",242,2017
20,0.295337619147708,0.341351257277574,0.363311123574718,450.539893904346,0.341351257277574,0.341351257277574,0.348300832018925,"2017-06-05",156,2017
14,0.352371435928977,0.397411308242018,0.248727939285646,320.910661997497,0.397411308242018,0.397411308242018,0.400561840160902,"2017-07-17",198,2017
15,0.368635128565307,0.365398791607475,0.265966079827218,330.663566955979,0.365398791607475,0.365398791607475,0.36999197086773,"2017-10-17",290,2017
8,0.342841673532411,0.429059467414537,0.228081784054262,287.154697285287,0.429059467414537,0.429059467414537,0.434585690168548,"2017-07-24",205,2017
16,0.350137720298715,0.377183826942943,0.272678452758341,274.92762365007,0.377183826942943,0.377183826942943,0.383779447734492,"2017-09-13",256,2017
14,0.381984337688892,0.386593639107528,0.23142202320358,329.490253603335,0.386593639107528,0.386593639107528,0.389294373816884,"2017-08-26",238,2017
14,0.372319894080104,0.365461982190152,0.262218123729744,357.920457274087,0.365461982190152,0.365461982190152,0.367145793570726,"2017-10-17",290,2017
10,0.332937910046759,0.389576476463271,0.277971050818936,301.817144624409,0.389576476463271,0.389576476463271,0.393715338880027,"2017-06-30",181,2017
8,0.387753289886137,0.387214880432518,0.224713853630095,335.085697594765,0.387214880432518,0.387214880432518,0.38895516451955,"2017-09-02",245,2017
16,0.351566402898582,0.365380363070555,0.283449272534209,324.882330803126,0.365380363070555,0.365380363070555,0.367733580222696,"2017-06-29",180,2017
20,0.306115779729693,0.333742053130143,0.359622240421389,663.881830572181,0.333742053130143,0.333742053130143,0.334370033138236,"2017-10-05",278,2017
12,0.391490572360638,0.384164930060658,0.223692451095196,318.749576166464,0.384164930060658,0.384164930060658,0.386556814614976,"2017-09-02",245,2017
12,0.354395226191399,0.415468519501914,0.231504006775057,291.484904588676,0.415468519501914,0.415468519501914,0.417620106346023,"2017-08-08",220,2017
8,0.262826655873759,0.334956615742842,0.402356592360941,510.401140895956,0.334956615742842,0.334956615742842,0.339092990164748,"2017-10-02",275,2017
19,0.315780912319424,0.456549069499421,0.226333431544116,254.87034462757,0.456549069499421,0.456549069499421,0.459698481673861,"2017-07-29",210,2017
20,0.339124531595865,0.343577187555918,0.31890448931772,253.138313002108,0.343577187555918,0.343577187555918,0.344790199989586,"2017-10-23",296,2017
7,0.270475009489833,0.337933980972225,0.391584879743897,375.406199771161,0.337933980972225,0.337933980972225,0.355923830540271,"2017-11-01",305,2017
17,0.315734873514079,0.384865703276817,0.299424134038527,329.677852803725,0.384865703276817,0.384865703276817,0.392552166579567,"2017-06-11",162,2017
14,0.346605574268778,0.402074680538113,0.25166972996599,362.933049577497,0.402074680538113,0.402074680538113,0.403427395187901,"2017-06-17",168,2017
6,0.285078994680767,0.319702837394617,0.395218167924616,435.399920522045,0.319702837394617,0.319702837394617,0.324098383200268,"2017-09-24",267,2017
18,0.359871980201947,0.367056826701331,0.273290921642182,308.390528282602,0.367056826701331,0.367056826701331,0.370190341451183,"2017-08-22",234,2017
8,0.278501458631221,0.338183047996923,0.383846725319006,597.655526616849,0.338183047996923,0.338183047996923,0.33964003740652,"2017-09-29",272,2017
8,0.390137106135642,0.374150150229849,0.234801481719798,349.24024535696,0.374150150229849,0.374150150229849,0.375638884523649,"2017-09-21",264,2017
17,0.28583903637758,0.450109621432512,0.264035091307091,261.07299295419,0.450109621432512,0.450109621432512,0.455003444356518,"2017-07-21",202,2017
14,0.351068150666656,0.394463029011202,0.254919861158336,315.385619909001,0.394463029011202,0.394463029011202,0.400025013237641,"2017-07-25",206,2017
13,0.293820393770356,0.342018282526525,0.363820833450484,361.491493056307,0.342018282526525,0.342018282526525,0.344542172562305,"2017-09-27",270,2017
14,0.343154507735534,0.416383974637641,0.241195493530155,336.896663489847,0.416383974637641,0.416383974637641,0.420440301988151,"2017-06-23",174,2017
21,0.330360646887628,0.376770854984304,0.292597789030929,389.344033035938,0.376770854984304,0.376770854984304,0.379517197429737,"2017-06-13",164,2017
10,0.319476583242543,0.347252528938466,0.333270887818991,307.306963989449,0.347252528938466,0.347252528938466,0.358254579088657,"2017-10-13",286,2017
10,0.359155957085153,0.373179805459621,0.267274545835744,329.286959453814,0.373179805459621,0.373179805459621,0.375158995291422,"2017-09-14",257,2017
20,0.292994415996285,0.329037761990376,0.37796782201334,509.530124357683,0.329037761990376,0.329037761990376,0.353188624277724,"2017-09-29",272,2017
12,0.330517913996461,0.31416622696745,0.355558296374161,381.472718561524,0.31416622696745,0.31416622696745,0.327375309321985,"2017-11-04",308,2017
13,0.29990299229908,0.34940366820518,0.350931189090724,394.713427070658,0.34940366820518,0.34940366820518,0.350446456722359,"2017-10-06",279,2017
6,0.284164658345627,0.320172169826546,0.395663171827827,475.474764798491,0.320172169826546,0.320172169826546,0.32716984624127,"2017-09-28",271,2017
21,0.333042814771914,0.407333227061594,0.259623958166492,312.859555079067,0.407333227061594,0.407333227061594,0.413421560452557,"2017-08-03",215,2017
14,0.378407449324972,0.385315238477909,0.235542146664107,344.841559485036,0.385315238477909,0.385315238477909,0.38950946625634,"2017-08-24",236,2017
12,0.34510099748537,0.421867562992631,0.233707013533861,279.168325868371,0.421867562992631,0.421867562992631,0.424437607025779,"2017-07-12",193,2017
12,0.329181059247133,0.323929623096376,0.346889317656492,706.139108022704,0.323929623096376,0.323929623096376,0.324701395880411,"2017-06-14",165,2017
16,0.285749081323754,0.33407292634813,0.380540557395807,499.485844932297,0.33407292634813,0.33407292634813,0.334977460028284,"2017-10-06",279,2017
12,0.315956750736182,0.314302059175321,0.369741190088497,504.565127280138,0.314302059175321,0.314302059175321,0.325278194377738,"2017-10-31",304,2017
13,0.381499571740051,0.370925014080823,0.247575414179126,337.100974758476,0.370925014080823,0.370925014080823,0.377029185001732,"2017-10-29",302,2017
12,0.400633156066588,0.377920507898533,0.221446336034878,325.639906257994,0.377920507898533,0.377920507898533,0.383592503286483,"2017-09-05",248,2017
6,0.339041457872767,0.435645406341143,0.224665860898192,287.25570606086,0.435645406341143,0.435645406341143,0.443223672760128,"2017-07-26",207,2017
9,0.397142770008698,0.332571176145669,0.270466864969336,359.591340996169,0.332571176145669,0.332571176145669,0.33525340790047,"2017-10-24",297,2017
16,0.337086161886175,0.403275576101864,0.259426895335926,264.655806177186,0.403275576101864,0.403275576101864,0.404593153414693,"2017-08-14",226,2017
7,0.391902700644639,0.43260303524306,0.17494692221385,312.760946481598,0.43260303524306,0.43260303524306,0.436978888339487,"2017-08-27",239,2017
20,0.413584891446223,0.382108386369629,0.204306722184148,355.010306703802,0.382108386369629,0.382108386369629,0.384449982077588,"2017-09-06",249,2017
15,0.291475771205486,0.340974884150219,0.362404452338524,591.435234291147,0.340974884150219,0.340974884150219,0.382983568220892,"2017-10-01",274,2017
9,0.406159989616442,0.374497840018063,0.219593542251313,330.710654989965,0.374497840018063,0.374497840018063,0.3757369690888,"2017-08-26",238,2017
15,0.351073691096444,0.354889979920801,0.294036328982755,414.828127379215,0.354889979920801,0.354889979920801,0.367461018837968,"2017-10-29",302,2017
19,0.291457005113133,0.337713758159493,0.369928531486465,624.234078726298,0.337713758159493,0.337713758159493,0.33859196430564,"2017-11-10",314,2017
11,0.355241326302888,0.444766293787191,0.199730073153776,288.231198648291,0.444766293787191,0.444766293787191,0.448741032305602,"2017-08-13",225,2017
