"phenocam","rcc","gcc","bcc","brt","night.filtered","spline.filtered","max.filtered","date","doy","year"
20,0.30632603582233,0.334348845869086,0.359993382280557,677.913462977403,0.334348845869086,0.334507034639381,0.335110336821142,"2018-10-19",292,2018
16,0.403266140184377,0.350806810304891,0.245927049510731,355.948922455,0.350806810304891,0.350806810304891,0.352496274514684,"2018-09-18",261,2018
13,0.33779173616359,0.444198463657985,0.219498186222444,315.184318478182,0.444198463657985,0.444198463657985,0.452899193436656,"2018-06-26",177,2018
7,0.361338794728811,0.401258342847213,0.236934105734333,331.524138880014,0.401258342847213,0.401258342847213,0.407552265091265,"2018-06-07",158,2018
9,0.380054221410532,0.391726536692152,0.225178758052678,310.955855013565,0.391726536692152,0.391726536692152,0.395680701590652,"2018-07-27",208,2018
13,0.292567440434251,0.495437130363897,0.212024905373369,246.856835376324,0.495437130363897,0.495437130363897,0.501474172013786,"2018-07-11",192,2018
7,0.366518684627085,0.390231084107558,0.243176140992388,332.79126242768,0.390231084107558,0.390231084107558,0.396620474753225,"2018-06-04",155,2018
10,0.379042504874381,0.365179090900819,0.255706885033403,332.660354730719,0.365179090900819,0.365179090900819,0.367762511311375,"2018-09-08",251,2018
7,0.34878633050965,0.420925532333103,0.228175633097772,322.021688465117,0.420925532333103,0.420925532333103,0.425965246940074,"2018-06-14",165,2018
16,0.413294325398533,0.345308724972437,0.241651978947718,336.722922853007,0.345308724972437,0.345308724972437,0.348108402222401,"2018-10-03",276,2018
12,0.294608210007416,0.305406467360509,0.399985322632075,391.038107259364,0.305406467360509,0.305406467360509,0.322687745767355,"2018-11-06",310,2018
17,0.363902027274026,0.361610328038672,0.273995480913532,357.907155376057,0.361610328038672,0.361610328038672,0.363749149051473,"2018-09-28",271,2018
14,0.355312476544152,0.405998835301445,0.238671797746153,309.472403786689,0.405998835301445,0.405998835301445,0.41285120212567,"2018-06-21",172,2018
20,0.411559613954565,0.353355397379747,0.234957582973528,482.566046801037,0.353355397379747,0.353355397379747,0.354690074892391,"2018-09-24",267,2018
7,0.372107789574418,0.384147895389423,0.244072294611665,328.976118926135,0.384147895389423,0.384147895389423,0.386159773452769,"2018-05-31",151,2018
9,0.364950207514232,0.372848020034954,0.26277751357685,345.503537124245,0.372848020034954,0.372848020034954,0.373863920287881,"2018-06-03",154,2018
7,0.434456644203652,0.376687619682565,0.188641792468277,322.233546548448,0.376687619682565,0.376687619682565,0.378223125702392,"2018-09-11",254,2018
12,0.433141369724731,0.330869189129515,0.235989441145754,351.784117519661,0.330869189129515,0.330869189129515,0.334670179174343,"2018-09-17",260,2018
14,0.374864646904243,0.397923599897644,0.22659402421855,333.875575706614,0.397923599897644,0.397923599897644,0.400817884848555,"2018-07-13",194,2018
17,0.389563014503495,0.37507671130667,0.236101703600966,345.332175061597,0.37507671130667,0.37507671130667,0.376829052609571,"2018-09-19",262,2018
21,0.382197397340556,0.376531465300544,0.241713314423755,322.723109203164,0.376531465300544,0.376531465300544,0.378115118585295,"2018-08-16",228,2018
14,0.276909443092913,0.331406486474969,0.391471483191608,498.511409741262,0.331406486474969,0.331406486474969,0.338360442644716,"2018-11-03",307,2018
14,0.302706579588642,0.33737631215844,0.359841395750423,635.684213268383,0.33737631215844,0.33737631215844,0.337516303540165,"2018-11-15",319,2018
20,0.404834979603789,0.383757785216042,0.211407235180169,385.498987806784,0.383757785216042,0.383757785216042,0.387013767243744,"2018-08-15",227,2018
10,0.345956436396443,0.384820853224483,0.272546576714611,321.864002654646,0.384820853224483,0.384820853224483,0.391111926311195,"2018-08-10",222,2018
11,0.351298450555324,0.409534712510831,0.238097990082616,342.599740350635,0.409534712510831,0.434698966237824,0.441591333540283,"2018-06-18",169,2018
17,0.311830565004056,0.443528193239175,0.244770559188531,289.724683941203,0.443528193239175,0.443528193239175,0.447673487549822,"2018-08-02",214,2018
7,0.435323174716939,0.377803639613151,0.185801886499834,322.428828459591,0.377803639613151,0.377803639613151,0.380733369143743,"2018-09-07",250,2018
7,0.328754419541328,0.435197976895491,0.236406302400917,317.412066351413,0.435197976895491,0.435197976895491,0.448780011103243,"2018-06-19",170,2018
20,0.298566082401973,0.332778109479285,0.368525542862449,630.835014925608,0.332778109479285,0.332778109479285,0.333893323510787,"2018-11-13",317,2018
16,0.344166925446939,0.398469678139372,0.256794162509335,312.460063502686,0.398469678139372,0.398469678139372,0.405115408537447,"2018-06-24",175,2018
7,0.271954997894887,0.339682510853551,0.388362491251562,384.003641545282,0.339682510853551,0.339682510853551,0.345830476772019,"2018-10-09",282,2018
13,0.260838791161628,0.335206195263425,0.403992137093486,465.817447710959,0.335206195263425,0.335206195263425,0.342031049263416,"2018-11-11",315,2018
19,0.303078524673392,0.335767558877483,0.36126063033258,698.173814486152,0.335767558877483,0.335767558877483,0.338070633891417,"2018-10-15",288,2018
19,0.360998549407244,0.433576235210925,0.204950673908999,304.622498763434,0.433576235210925,0.433576235210925,0.442532005584449,"2018-07-25",206,2018
17,0.283329982070871,0.341793111869057,0.373922317561242,526.325278772638,0.341793111869057,0.341793111869057,0.343373957990403,"2018-10-13",286,2018
16,0.358006228023475,0.354473371614856,0.287520400361668,369.599433264457,0.354473371614856,0.354473371614856,0.358607120728858,"2018-06-11",162,2018
19,0.36049894781679,0.401122371735421,0.237519409930374,332.689046905902,0.401122371735421,0.401122371735421,0.412176279620618,"2018-06-14",165,2018
17,0.281830055176738,0.343983330998071,0.374093772564444,493.133213950062,0.343983330998071,0.343983330998071,0.344949459796584,"2018-10-20",293,2018
12,0.322449268540173,0.325102058156594,0.352020693291672,711.544697605479,0.325102058156594,0.325102058156594,0.327284681788302,"2018-10-15",288,2018
19,0.38457131155292,0.412425570380918,0.201806357405116,313.803233994547,0.412425570380918,0.412425570380918,0.417714379150706,"2018-08-08",220,2018
9,0.39922287345926,0.380996478116389,0.219203886313375,345.993879967003,0.380996478116389,0.380996478116389,0.384814476414787,"2018-08-09",221,2018
17,0.319645034900562,0.4438286777325,0.237266384505505,290.136366201776,0.4438286777325,0.4438286777325,0.446074186523401,"2018-08-07",219,2018
16,0.39308918834181,0.347706477826905,0.259179709225241,352.918342262474,0.347706477826905,0.347706477826905,0.349321334300489,"2018-09-27",270,2018
21,0.3308723016961,0.410974219006196,0.258153479297704,279.942090224471,0.410974219006196,0.410974219006196,0.414241326032825,"2018-07-07",188,2018
20,0.310651094074797,0.335003118384864,0.354315760481194,675.593936816238,0.335003118384864,0.33504108515284,0.335106489506237,"2018-10-20",293,2018
12,0.404001262441227,0.323130259649615,0.272868477909158,359.571468454323,0.323130259649615,0.323130259649615,0.326113724621722,"2018-10-29",302,2018
15,0.35311308205896,0.438831558414298,0.206967807543669,292.476026464148,0.438831558414298,0.438831558414298,0.443604596891351,"2018-07-08",189,2018
9,0.465239289254509,0.328133249002263,0.206726687109734,361.665727302148,0.328133249002263,0.328133249002263,0.331796619213601,"2018-10-03",276,2018
13,0.27551689097884,0.33985655991717,0.384741349379859,528.622666025575,0.33985655991717,0.33985655991717,0.340265484392355,"2018-10-16",289,2018
16,0.402406383350988,0.350205841461629,0.247387775187383,357.039418285683,0.350205841461629,0.350205841461629,0.35121457448381,"2018-09-23",266,2018
11,0.359716927663305,0.443444849455898,0.196838222880797,317.943935610414,0.443444849455898,0.443444849455898,0.447080534797706,"2018-07-06",187,2018
11,0.413406908224555,0.390588731831803,0.19606497317496,330.62318798819,0.390588731831803,0.390588731831803,0.394475294291369,"2018-08-15",227,2018
